epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.9224560260772705,0.2879999876022339,42.47310256958008,0.12600000202655792
1,1.609510898590088,0.3634999990463257,43.14633560180664,0.14900000393390656
2,1.5002299547195435,0.4037500023841858,20.12317657470703,0.2370000034570694
3,1.4608527421951294,0.4189999997615814,8.248361587524414,0.25099998712539673
4,1.4388829469680786,0.4300000071525574,4.853679656982422,0.3199999928474426
5,1.3981250524520874,0.43700000643730164,2.814321756362915,0.35499998927116394
6,1.3946434259414673,0.44624999165534973,2.2086360454559326,0.3700000047683716
7,1.4300146102905273,0.42375001311302185,2.242537498474121,0.41600000858306885
8,1.4201281070709229,0.43825000524520874,1.8950234651565552,0.39399999380111694
9,1.376199722290039,0.4514999985694885,2.2467689514160156,0.39899998903274536
10,1.3698210716247559,0.4514999985694885,1.4149338006973267,0.42800000309944153
11,1.3693950176239014,0.4482499957084656,1.3094559907913208,0.48399999737739563
12,1.3555021286010742,0.4567500054836273,1.3919602632522583,0.4740000069141388
13,1.357141375541687,0.4547500014305115,2.2528059482574463,0.35600000619888306
14,1.3250553607940674,0.46299999952316284,1.7088650465011597,0.4099999964237213
15,1.3385788202285767,0.46775001287460327,1.6483792066574097,0.4129999876022339
16,1.3415428400039673,0.45925000309944153,1.2079689502716064,0.5099999904632568
17,1.3044109344482422,0.48524999618530273,1.1986759901046753,0.5440000295639038
18,1.3100963830947876,0.4659999907016754,1.2639175653457642,0.4729999899864197
19,1.3293043375015259,0.4712499976158142,1.7075045108795166,0.4230000078678131
20,1.2800793647766113,0.4907500147819519,2.4886138439178467,0.3070000112056732
21,1.2905585765838623,0.4802500009536743,1.2123860120773315,0.527999997138977
22,1.2675349712371826,0.4987500011920929,1.4072861671447754,0.4449999928474426
23,1.2809269428253174,0.4970000088214874,1.340165376663208,0.4449999928474426
24,1.283056616783142,0.47999998927116394,1.3083760738372803,0.47200000286102295
25,1.2455750703811646,0.5109999775886536,2.5901200771331787,0.33000001311302185
26,1.2932217121124268,0.476500004529953,1.5723048448562622,0.414000004529953
27,1.2711657285690308,0.49149999022483826,1.4424573183059692,0.5049999952316284
28,1.2243741750717163,0.5137500166893005,1.1671689748764038,0.5580000281333923
29,1.2009921073913574,0.5170000195503235,1.1297746896743774,0.5699999928474426
30,1.1857032775878906,0.5230000019073486,1.2980376482009888,0.4729999899864197
31,1.196621298789978,0.5227500200271606,1.3829033374786377,0.4350000023841858
32,1.1818794012069702,0.5307499766349792,1.2800800800323486,0.4699999988079071
33,1.1585314273834229,0.5410000085830688,1.223407506942749,0.5019999742507935
34,1.1688047647476196,0.5307499766349792,1.265371322631836,0.47600001096725464
35,1.1258084774017334,0.5552499890327454,1.4385061264038086,0.45100000500679016
36,1.1513222455978394,0.5447499752044678,1.461641550064087,0.4449999928474426
37,1.1801538467407227,0.527999997138977,1.7335765361785889,0.41100001335144043
38,1.1353827714920044,0.5429999828338623,1.3012114763259888,0.47099998593330383
39,1.1651943922042847,0.5440000295639038,1.6057062149047852,0.42899999022483826
40,1.194395661354065,0.5197499990463257,1.476322889328003,0.44699999690055847
41,1.146754503250122,0.5490000247955322,1.3745622634887695,0.46700000762939453
42,1.1445045471191406,0.5389999747276306,1.3136931657791138,0.48399999737739563
43,1.1369149684906006,0.5565000176429749,1.2902075052261353,0.492000013589859
44,1.1375925540924072,0.5479999780654907,1.2580751180648804,0.4970000088214874
45,1.1273515224456787,0.5587499737739563,1.235957145690918,0.5070000290870667
46,1.1226837635040283,0.5582500100135803,1.2232367992401123,0.5099999904632568
47,1.1303739547729492,0.5440000295639038,1.2124894857406616,0.5109999775886536
48,1.1128945350646973,0.5607500076293945,1.195554494857788,0.5109999775886536
49,1.0917353630065918,0.5712500214576721,1.1934309005737305,0.5120000243186951
50,1.128652811050415,0.5519999861717224,1.1833206415176392,0.515999972820282
51,1.1068130731582642,0.5680000185966492,1.181362271308899,0.5149999856948853
52,1.110058069229126,0.5667499899864197,1.1807575225830078,0.5139999985694885
53,1.1310057640075684,0.5502499938011169,1.1769300699234009,0.5180000066757202
54,1.1249067783355713,0.5497499704360962,1.1712714433670044,0.5189999938011169
55,1.1306464672088623,0.5479999780654907,1.1659685373306274,0.5189999938011169
56,1.1289609670639038,0.5615000128746033,1.1638320684432983,0.5210000276565552
57,1.1207845211029053,0.5544999837875366,1.165576696395874,0.5210000276565552
58,1.1188828945159912,0.5605000257492065,1.1674220561981201,0.5230000019073486
59,1.1173582077026367,0.5575000047683716,1.1598621606826782,0.5239999890327454
60,1.1028450727462769,0.5554999709129333,1.1553270816802979,0.5260000228881836
61,1.1320720911026,0.5557500123977661,1.1545478105545044,0.5249999761581421
62,1.1159038543701172,0.5630000233650208,1.1540546417236328,0.5260000228881836
63,1.1270397901535034,0.5590000152587891,1.1501978635787964,0.5249999761581421
64,1.112447738647461,0.5630000233650208,1.1464923620224,0.5239999890327454
65,1.1140400171279907,0.546999990940094,1.1448376178741455,0.5239999890327454
66,1.1207232475280762,0.5567499995231628,1.1468915939331055,0.5260000228881836
67,1.1098127365112305,0.5617499947547913,1.144555687904358,0.5270000100135803
68,1.12454354763031,0.5572500228881836,1.1415196657180786,0.5270000100135803
69,1.1363608837127686,0.5479999780654907,1.144246220588684,0.5270000100135803
70,1.097945213317871,0.5684999823570251,1.1475892066955566,0.527999997138977
71,1.1202200651168823,0.5647500157356262,1.1455700397491455,0.527999997138977
72,1.1355571746826172,0.5567499995231628,1.1491137742996216,0.5270000100135803
73,1.1363418102264404,0.5557500123977661,1.152897596359253,0.5270000100135803
74,1.1154290437698364,0.5607500076293945,1.1499013900756836,0.5249999761581421
75,1.1160718202590942,0.5559999942779541,1.1509422063827515,0.527999997138977
76,1.141168475151062,0.5375000238418579,1.149539828300476,0.5249999761581421
77,1.1617869138717651,0.5527499914169312,1.1477694511413574,0.5260000228881836
78,1.151816964149475,0.5502499938011169,1.1468554735183716,0.5270000100135803
79,1.1120389699935913,0.562250018119812,1.1410757303237915,0.5289999842643738
80,1.138092041015625,0.5497499704360962,1.1404918432235718,0.5289999842643738
81,1.140554666519165,0.5452499985694885,1.1388506889343262,0.5299999713897705
82,1.1243016719818115,0.5525000095367432,1.143499732017517,0.527999997138977
83,1.1154696941375732,0.5554999709129333,1.1501199007034302,0.5249999761581421
84,1.135227084159851,0.5559999942779541,1.1431719064712524,0.5270000100135803
85,1.1250555515289307,0.5552499890327454,1.1494356393814087,0.5249999761581421
86,1.1232523918151855,0.5567499995231628,1.1479613780975342,0.5249999761581421
87,1.1014436483383179,0.5665000081062317,1.1507714986801147,0.527999997138977
88,1.1023329496383667,0.5647500157356262,1.1476200819015503,0.527999997138977
89,1.1347944736480713,0.5565000176429749,1.14396071434021,0.5260000228881836
90,1.1308473348617554,0.5544999837875366,1.143718957901001,0.5260000228881836
91,1.1277875900268555,0.5580000281333923,1.1474250555038452,0.5270000100135803
92,1.1370296478271484,0.5417500138282776,1.144330620765686,0.5270000100135803
93,1.1289188861846924,0.5504999756813049,1.1350995302200317,0.5289999842643738
94,1.1352815628051758,0.5529999732971191,1.1399213075637817,0.5270000100135803
95,1.1287074089050293,0.5609999895095825,1.1353228092193604,0.5320000052452087
96,1.1073936223983765,0.5634999871253967,1.1419456005096436,0.527999997138977
97,1.1611732244491577,0.5350000262260437,1.1325931549072266,0.5299999713897705
98,1.1080511808395386,0.5687500238418579,1.1352983713150024,0.5329999923706055
99,1.1490906476974487,0.5432500243186951,1.129337191581726,0.5329999923706055
