epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.2579925060272217,0.49950000643730164,6.641196250915527,0.40700000524520874
1,1.1711080074310303,0.5285000205039978,6.682754993438721,0.37599998712539673
2,1.142688274383545,0.5477499961853027,9.75123405456543,0.3700000047683716
3,1.1165410280227661,0.5515000224113464,11.588469505310059,0.3400000035762787
4,1.0933383703231812,0.5669999718666077,7.89910364151001,0.3779999911785126
5,1.092524766921997,0.5640000104904175,9.969169616699219,0.3610000014305115
6,1.0595192909240723,0.5745000243186951,4.073495388031006,0.42899999022483826
7,1.0641705989837646,0.5759999752044678,2.635756254196167,0.42800000309944153
8,1.0852717161178589,0.5625,4.799137592315674,0.39399999380111694
9,1.0436409711837769,0.5877500176429749,1.612540602684021,0.492000013589859
10,1.0701537132263184,0.5809999704360962,3.1215879917144775,0.4650000035762787
11,1.0313009023666382,0.5889999866485596,3.2926459312438965,0.4490000009536743
12,1.0569802522659302,0.5809999704360962,1.8608629703521729,0.49300000071525574
13,1.0130927562713623,0.6027500033378601,1.3399171829223633,0.49799999594688416
14,1.005657434463501,0.6002500057220459,1.2718702554702759,0.5429999828338623
15,0.9774797558784485,0.6177499890327454,2.0818822383880615,0.4410000145435333
16,0.9948274493217468,0.6022499799728394,1.241544246673584,0.5569999814033508
17,0.9603776931762695,0.621999979019165,1.3886090517044067,0.5709999799728394
18,0.9962557554244995,0.5977500081062317,1.7874144315719604,0.4860000014305115
19,0.9683431386947632,0.6209999918937683,6.8046875,0.44999998807907104
20,0.9778609871864319,0.6142500042915344,3.130845785140991,0.4350000023841858
21,0.9796493053436279,0.6165000200271606,3.1925618648529053,0.4410000145435333
22,0.9584815502166748,0.6167500019073486,14.574682235717773,0.2680000066757202
23,0.951812744140625,0.6232500076293945,2.525747537612915,0.4779999852180481
24,0.9600664377212524,0.6307500004768372,1.9995790719985962,0.49799999594688416
25,0.9334928393363953,0.6345000267028809,3.668494939804077,0.44999998807907104
26,0.9092751145362854,0.6449999809265137,3.9178507328033447,0.4729999899864197
27,0.8824625611305237,0.6492499709129333,10.44786548614502,0.32899999618530273
28,0.8400550484657288,0.6660000085830688,4.560110569000244,0.40400001406669617
29,0.7967943549156189,0.690750002861023,3.7297191619873047,0.4169999957084656
30,0.7715970873832703,0.703000009059906,3.5248939990997314,0.41600000858306885
31,0.7600129842758179,0.7014999985694885,2.8326895236968994,0.44699999690055847
32,0.7614064812660217,0.702750027179718,2.3558340072631836,0.4819999933242798
33,0.739127516746521,0.7132499814033508,2.9747910499572754,0.43700000643730164
34,0.7534867525100708,0.7022500038146973,2.075394630432129,0.49799999594688416
35,0.7490617632865906,0.7114999890327454,2.1795992851257324,0.4959999918937683
36,0.7274267673492432,0.7214999794960022,2.398355484008789,0.4740000069141388
37,0.7320951819419861,0.7147499918937683,2.0086138248443604,0.5070000290870667
38,0.7276175618171692,0.7129999995231628,1.9382716417312622,0.5180000066757202
39,0.7284819483757019,0.7257500290870667,1.9767543077468872,0.515999972820282
40,0.7288094758987427,0.7160000205039978,1.9832748174667358,0.5199999809265137
41,0.70865797996521,0.718500018119812,2.0579090118408203,0.5149999856948853
42,0.702300488948822,0.7232499718666077,2.000655174255371,0.5260000228881836
43,0.707610011100769,0.7267500162124634,1.9841058254241943,0.527999997138977
44,0.7049028277397156,0.7335000038146973,2.029309034347534,0.5210000276565552
45,0.7182899117469788,0.718999981880188,2.04213547706604,0.5230000019073486
46,0.7322279214859009,0.7145000100135803,2.060729742050171,0.5230000019073486
47,0.7138858437538147,0.7225000262260437,2.038339376449585,0.5180000066757202
48,0.7017403841018677,0.7297499775886536,2.005842685699463,0.5210000276565552
49,0.6987388730049133,0.7282500267028809,1.9881776571273804,0.5210000276565552
50,0.6974228620529175,0.7242500185966492,1.983038067817688,0.5220000147819519
51,0.704832911491394,0.7269999980926514,1.9657889604568481,0.5260000228881836
52,0.703034520149231,0.7310000061988831,1.965126395225525,0.5260000228881836
53,0.7148340940475464,0.7277500033378601,1.9707539081573486,0.5260000228881836
54,0.7045109868049622,0.7260000109672546,1.965304970741272,0.527999997138977
55,0.7042683959007263,0.7302500009536743,1.9673477411270142,0.5289999842643738
56,0.709955096244812,0.7260000109672546,1.9616339206695557,0.531000018119812
57,0.706969141960144,0.7252500057220459,1.963613748550415,0.5299999713897705
58,0.7090891599655151,0.7292500138282776,1.9683970212936401,0.531000018119812
59,0.7181292772293091,0.7204999923706055,1.9707748889923096,0.5289999842643738
60,0.7180525064468384,0.7200000286102295,1.969022512435913,0.5289999842643738
61,0.7011054158210754,0.7260000109672546,1.968477725982666,0.527999997138977
62,0.7035322785377502,0.7264999747276306,1.9707951545715332,0.5289999842643738
63,0.7135187387466431,0.7247499823570251,1.9703288078308105,0.5289999842643738
64,0.7034139037132263,0.7279999852180481,1.9694288969039917,0.5289999842643738
65,0.7019115686416626,0.7302500009536743,1.9713191986083984,0.5299999713897705
66,0.7056498527526855,0.7317500114440918,1.970062494277954,0.5299999713897705
67,0.6934976577758789,0.734499990940094,1.9681808948516846,0.5320000052452087
68,0.7092273831367493,0.7294999957084656,1.9666624069213867,0.5320000052452087
69,0.7130192518234253,0.7229999899864197,1.9689866304397583,0.531000018119812
70,0.6964211463928223,0.734250009059906,1.9699252843856812,0.5299999713897705
71,0.7081093788146973,0.7327499985694885,1.9718343019485474,0.5320000052452087
72,0.705307126045227,0.7197499871253967,1.9741196632385254,0.531000018119812
73,0.6977776885032654,0.7352499961853027,1.9724454879760742,0.531000018119812
74,0.7124055027961731,0.7232499718666077,1.9749443531036377,0.531000018119812
75,0.7032693028450012,0.7285000085830688,1.9791367053985596,0.5299999713897705
76,0.7159247994422913,0.7262499928474426,1.9766358137130737,0.5299999713897705
77,0.7031679153442383,0.7285000085830688,1.9744274616241455,0.5299999713897705
78,0.7089754343032837,0.7197499871253967,1.9769116640090942,0.531000018119812
79,0.7054802775382996,0.7237499952316284,1.9807599782943726,0.5299999713897705
